Identificador;Columna 1;Columna 2;Columna 3;Columna 4
Dato 30885;240;62;209;1
Dato 30886;243;56;224;1
Dato 30887;245;52;232;1
Dato 30888;245;51;233;1
Dato 30889;246;50;237;1
Dato 30890;247;49;239;1
Dato 30891;243;56;224;1
Dato 30892;237;70;192;1
Dato 30893;231;82;166;2
Dato 30894;226;92;143;2
Dato 30895;223;101;125;2
Dato 30896;220;107;111;2
Dato 30897;219;109;105;2
Dato 30898;218;110;103;2
Dato 30899;218;110;103;2
Dato 30900;218;110;103;2
Dato 30901;218;110;103;2
Dato 30902;219;108;108;2
Dato 30903;227;91;145;2
Dato 30904;242;59;218;1
Dato 30905;245;45;243;1
Dato 30906;229;42;228;1
Dato 30907;222;41;220;1
Dato 30908;222;41;221;1
Dato 30909;205;38;204;1
Dato 30910;0;0;0;0
Dato 30911;0;0;0;0
Dato 30912;0;0;0;0
Dato 30913;0;0;0;0
Dato 30914;0;0;0;0
Dato 30915;0;0;0;0
Dato 30916;220;43;213;1
Dato 30917;238;65;201;1
Dato 30918;224;98;130;2
Dato 30919;218;110;104;2
Dato 30920;218;111;101;2
Dato 30921;215;114;99;2
Dato 30922;201;130;86;3
Dato 30923;187;146;74;3
Dato 30924;184;149;71;3
Dato 30925;185;149;71;3
Dato 30926;186;147;72;3
Dato 30927;187;146;74;3
Dato 30928;187;146;74;3
Dato 30929;186;147;73;3
Dato 30930;192;140;78;3
Dato 30931;209;121;93;2
Dato 30932;217;112;101;2
Dato 30933;218;111;101;2
Dato 30934;218;111;102;2
Dato 30935;218;110;103;2
Dato 30936;218;111;102;2
Dato 30937;218;111;101;2
Dato 30938;218;111;101;2
Dato 30939;218;111;101;2
Dato 30940;218;110;103;2
Dato 30941;219;109;107;2
Dato 30942;218;109;105;2
Dato 30943;218;111;102;2
Dato 30944;216;113;99;2
Dato 30945;200;131;85;3
Dato 30946;186;148;72;3
Dato 30947;184;150;71;3
Dato 30948;184;149;71;3
Dato 30949;187;147;73;3
Dato 30950;197;135;82;3
Dato 30951;212;118;96;2
Dato 30952;216;113;100;2
Dato 30953;218;111;102;2
Dato 30954;218;110;103;2
Dato 30955;218;110;104;2
Dato 30956;218;110;104;2
Dato 30957;219;110;105;2
Dato 30958;219;107;108;2
Dato 30959;222;92;134;2
Dato 30960;234;56;210;1
Dato 30961;232;44;228;1
Dato 30962;222;43;216;1
Dato 30963;0;0;0;0
Dato 30964;0;0;0;0
Dato 30965;0;0;0;0
Dato 30966;0;0;0;0
Dato 30967;0;0;0;0
Dato 30968;0;0;0;0
Dato 30969;0;0;0;0
Dato 30970;0;0;0;0
Dato 30971;0;0;0;0
Dato 30972;0;0;0;0
Dato 30973;0;0;0;0
Dato 30974;0;0;0;0
Dato 30975;0;0;0;0
Dato 30976;0;0;0;0
Dato 30977;0;0;0;0
Dato 30978;0;0;0;0
Dato 30979;0;0;0;0
Dato 30980;0;0;0;0
Dato 30981;0;0;0;0
Dato 30982;0;0;0;0
Dato 30983;0;0;0;0
Dato 30984;0;0;0;0
Dato 30985;0;0;0;0
Dato 30986;0;0;0;0
Dato 30987;0;0;0;0
Dato 30988;0;0;0;0
Dato 30989;0;0;0;0
Dato 30990;0;0;0;0
Dato 30991;0;0;0;0
Dato 30992;0;0;0;0
Dato 30993;0;0;0;0
Dato 30994;0;0;0;0
Dato 30995;0;0;0;0
Dato 30996;0;0;0;0
Dato 30997;0;0;0;0
Dato 30998;0;0;0;0
Dato 30999;0;0;0;0
Dato 31000;0;0;0;0
Dato 31001;0;0;0;0
Dato 31002;0;0;0;0
Dato 31003;0;0;0;0
Dato 31004;0;0;0;0
Dato 31005;0;0;0;0
Dato 31006;0;0;0;0
Dato 31007;0;0;0;0
Dato 31008;0;0;0;0
Dato 31009;0;0;0;0
Dato 31010;0;0;0;0
Dato 31011;0;0;0;0
Dato 31012;0;0;0;0
Dato 31013;0;0;0;0
Dato 31014;0;0;0;0
Dato 31015;0;0;0;0
Dato 31016;0;0;0;0
Dato 31017;0;0;0;0
Dato 31018;0;0;0;0
Dato 31019;0;0;0;0
Dato 31020;0;0;0;0
Dato 31021;0;0;0;0
Dato 31022;0;0;0;0
Dato 31023;0;0;0;0
Dato 31024;0;0;0;0
Dato 31025;0;0;0;0
Dato 31026;0;0;0;0
Dato 31027;0;0;0;0
Dato 31028;0;0;0;0
Dato 31029;0;0;0;0
Dato 31030;0;0;0;0
Dato 31031;0;0;0;0
Dato 31032;0;0;0;0
Dato 31033;0;0;0;0
Dato 31034;0;0;0;0
Dato 31035;0;0;0;0
Dato 31036;0;0;0;0
Dato 31037;0;0;0;0
Dato 31038;0;0;0;0
Dato 31039;0;0;0;0
Dato 31040;0;0;0;0
Dato 31041;0;0;0;0
Dato 31042;0;0;0;0
Dato 31043;0;0;0;0
Dato 31044;0;0;0;0
Dato 31045;0;0;0;0
Dato 31046;0;0;0;0
Dato 31047;0;0;0;0
Dato 31048;0;0;0;0
Dato 31049;0;0;0;0
Dato 31050;0;0;0;0
Dato 31051;0;0;0;0
Dato 31052;0;0;0;0
Dato 31053;0;0;0;0
Dato 31054;0;0;0;0
Dato 31055;0;0;0;0
Dato 31056;0;0;0;0
Dato 31057;0;0;0;0
Dato 31058;0;0;0;0
Dato 31059;0;0;0;0
Dato 31060;0;0;0;0
Dato 31061;0;0;0;0
Dato 31062;0;0;0;0
Dato 31063;0;0;0;0
Dato 31064;0;0;0;0
Dato 31065;0;0;0;0
Dato 31066;0;0;0;0
Dato 31067;0;0;0;0
Dato 31068;0;0;0;0
Dato 31069;0;0;0;0
Dato 31070;0;0;0;0
Dato 31071;0;0;0;0
Dato 31072;0;0;0;0
Dato 31073;0;0;0;0
Dato 31074;0;0;0;0
Dato 31075;0;0;0;0
Dato 31076;0;0;0;0
Dato 31077;0;0;0;0
Dato 31078;0;0;0;0
Dato 31079;0;0;0;0
Dato 31080;0;0;0;0
Dato 31081;0;0;0;0
Dato 31082;0;0;0;0
Dato 31083;223;44;216;1
Dato 31084;236;50;222;1
Dato 31085;228;63;189;1
Dato 31086;233;67;191;1
Dato 31087;236;71;189;1
Dato 31088;234;77;177;1
Dato 31089;229;87;155;2
Dato 31090;224;98;130;2
Dato 31091;222;102;121;2
Dato 31092;225;95;137;2
Dato 31093;234;77;177;1
Dato 31094;238;66;201;1
Dato 31095;239;65;204;1
Dato 31096;236;73;187;1
Dato 31097;234;76;180;1
Dato 31098;239;66;202;1
Dato 31099;244;55;227;1
Dato 31100;245;52;232;1
Dato 31101;246;50;236;1
Dato 31102;248;46;245;1
Dato 31103;248;47;244;1
Dato 31104;247;48;240;1
Dato 31105;247;48;242;1
Dato 31106;248;46;245;1
Dato 31107;247;48;241;1
Dato 31108;242;59;217;1
Dato 31109;231;83;165;2
Dato 31110;223;100;126;2
Dato 31111;219;108;108;2
Dato 31112;218;111;102;2
Dato 31113;218;111;101;2
Dato 31114;218;111;101;2
Dato 31115;218;111;101;2
Dato 31116;217;111;101;2
Dato 31117;218;111;101;2
Dato 31118;218;111;101;2
Dato 31119;218;111;102;2
Dato 31120;221;103;119;2
Dato 31121;234;77;178;2
Dato 31122;244;50;233;1
Dato 31123;233;44;229;1
Dato 31124;226;44;221;1
Dato 31125;224;42;220;1
Dato 31126;211;42;205;1
Dato 31127;154;31;147;1
Dato 31128;0;0;0;0
Dato 31129;0;0;0;0
Dato 31130;0;0;0;0
Dato 31131;0;0;0;0
Dato 31132;204;38;201;1
Dato 31133;234;50;220;1
Dato 31134;232;77;174;1
Dato 31135;221;104;117;2
Dato 31136;218;111;101;2
Dato 31137;218;111;101;2
Dato 31138;213;116;97;2
Dato 31139;196;136;81;3
Dato 31140;186;147;72;3
Dato 31141;185;148;72;3
Dato 31142;190;142;76;3
Dato 31143;199;132;84;3
Dato 31144;208;122;92;2
Dato 31145;209;122;93;2
Dato 31146;202;129;87;2
Dato 31147;201;130;86;3
Dato 31148;211;119;95;2
Dato 31149;217;112;101;2
Dato 31150;218;111;101;2
Dato 31151;218;111;102;2
Dato 31152;218;111;102;2
Dato 31153;218;111;101;2
Dato 31154;218;111;101;2
Dato 31155;218;111;101;2
Dato 31156;218;111;101;2
Dato 31157;218;111;101;2
Dato 31158;218;110;104;2
Dato 31159;219;108;107;2
Dato 31160;218;110;103;2
Dato 31161;217;112;101;2
Dato 31162;208;122;93;2
Dato 31163;189;144;75;3
Dato 31164;184;150;71;3
Dato 31165;184;149;71;3
Dato 31166;185;149;71;3
Dato 31167;189;144;75;3
Dato 31168;202;129;87;2
Dato 31169;212;118;96;2
Dato 31170;215;114;99;2
Dato 31171;217;112;100;2
Dato 31172;217;112;101;2
Dato 31173;217;111;100;2
Dato 31174;216;110;99;2
Dato 31175;213;109;95;2
Dato 31176;209;95;105;2
Dato 31177;228;61;190;1
Dato 31178;244;46;240;1
Dato 31179;0;0;0;0
Dato 31180;0;0;0;0
Dato 31181;0;0;0;0
Dato 31182;0;0;0;0
Dato 31183;0;0;0;0
Dato 31184;0;0;0;0
Dato 31185;0;0;0;0
Dato 31186;0;0;0;0
Dato 31187;0;0;0;0
Dato 31188;0;0;0;0
Dato 31189;0;0;0;0
Dato 31190;0;0;0;0
Dato 31191;0;0;0;0
Dato 31192;0;0;0;0
Dato 31193;0;0;0;0
Dato 31194;0;0;0;0
Dato 31195;0;0;0;0
Dato 31196;0;0;0;0
Dato 31197;0;0;0;0
Dato 31198;0;0;0;0
Dato 31199;0;0;0;0
Dato 31200;0;0;0;0
Dato 31201;0;0;0;0
Dato 31202;0;0;0;0
Dato 31203;0;0;0;0
Dato 31204;0;0;0;0
Dato 31205;0;0;0;0
Dato 31206;0;0;0;0
Dato 31207;0;0;0;0
Dato 31208;0;0;0;0
Dato 31209;0;0;0;0
Dato 31210;0;0;0;0
Dato 31211;0;0;0;0
Dato 31212;0;0;0;0
Dato 31213;0;0;0;0
Dato 31214;0;0;0;0
Dato 31215;0;0;0;0
Dato 31216;0;0;0;0
Dato 31217;0;0;0;0
Dato 31218;0;0;0;0
Dato 31219;0;0;0;0
Dato 31220;0;0;0;0
Dato 31221;0;0;0;0
Dato 31222;0;0;0;0
Dato 31223;0;0;0;0
Dato 31224;0;0;0;0
Dato 31225;0;0;0;0
Dato 31226;0;0;0;0
Dato 31227;0;0;0;0
Dato 31228;0;0;0;0
Dato 31229;0;0;0;0
Dato 31230;0;0;0;0
Dato 31231;0;0;0;0
Dato 31232;0;0;0;0
Dato 31233;0;0;0;0
Dato 31234;0;0;0;0
Dato 31235;0;0;0;0
Dato 31236;0;0;0;0
Dato 31237;0;0;0;0
Dato 31238;0;0;0;0
Dato 31239;0;0;0;0
Dato 31240;0;0;0;0
Dato 31241;0;0;0;0
Dato 31242;0;0;0;0
Dato 31243;0;0;0;0
Dato 31244;0;0;0;0
Dato 31245;0;0;0;0
Dato 31246;0;0;0;0
Dato 31247;0;0;0;0
Dato 31248;0;0;0;0
Dato 31249;0;0;0;0
Dato 31250;0;0;0;0
Dato 31251;0;0;0;0
Dato 31252;0;0;0;0
Dato 31253;0;0;0;0
Dato 31254;0;0;0;0
Dato 31255;0;0;0;0
Dato 31256;0;0;0;0
Dato 31257;0;0;0;0
Dato 31258;0;0;0;0
Dato 31259;0;0;0;0
Dato 31260;0;0;0;0
Dato 31261;0;0;0;0
Dato 31262;0;0;0;0
Dato 31263;0;0;0;0
Dato 31264;0;0;0;0
Dato 31265;0;0;0;0
Dato 31266;0;0;0;0
Dato 31267;0;0;0;0
Dato 31268;0;0;0;0
Dato 31269;0;0;0;0
Dato 31270;0;0;0;0
Dato 31271;0;0;0;0
Dato 31272;0;0;0;0
Dato 31273;0;0;0;0
Dato 31274;0;0;0;0
Dato 31275;0;0;0;0
Dato 31276;0;0;0;0
Dato 31277;0;0;0;0
Dato 31278;0;0;0;0
Dato 31279;0;0;0;0
Dato 31280;0;0;0;0
Dato 31281;0;0;0;0
Dato 31282;0;0;0;0
Dato 31283;0;0;0;0
Dato 31284;0;0;0;0
Dato 31285;0;0;0;0
Dato 31286;0;0;0;0
Dato 31287;0;0;0;0
Dato 31288;0;0;0;0
Dato 31289;0;0;0;0
Dato 31290;0;0;0;0
Dato 31291;0;0;0;0
Dato 31292;0;0;0;0
Dato 31293;0;0;0;0
Dato 31294;0;0;0;0
Dato 31295;0;0;0;0
Dato 31296;0;0;0;0
Dato 31297;0;0;0;0
Dato 31298;0;0;0;0
Dato 31299;0;0;0;0
Dato 31300;0;0;0;0
Dato 31301;197;38;192;1
Dato 31302;233;48;221;1
Dato 31303;232;58;202;1
Dato 31304;234;66;194;1
Dato 31305;230;80;167;2
Dato 31306;225;89;146;2
Dato 31307;226;89;146;2
Dato 31308;228;90;148;2
Dato 31309;224;97;132;2
Dato 31310;224;97;133;2
Dato 31311;225;96;136;2
Dato 31312;223;100;126;2
Dato 31313;221;105;115;2
Dato 31314;223;100;125;2
Dato 31315;228;89;151;2
Dato 31316;236;72;189;1
Dato 31317;243;57;221;1
Dato 31318;247;48;240;1
Dato 31319;248;46;245;1
Dato 31320;247;48;242;1
Dato 31321;246;50;237;1
Dato 31322;247;49;239;1
Dato 31323;248;47;244;1
Dato 31324;247;49;239;1
Dato 31325;239;66;202;1
Dato 31326;225;94;138;2
Dato 31327;219;108;108;2
Dato 31328;218;111;102;2
Dato 31329;217;112;100;2
Dato 31330;215;114;99;2
Dato 31331;215;115;98;2
Dato 31332;214;115;98;2
Dato 31333;214;115;98;2
Dato 31334;215;114;99;2
Dato 31335;217;112;101;2
Dato 31336;218;111;101;2
Dato 31337;219;109;107;2
Dato 31338;226;94;139;2
Dato 31339;235;73;185;1
Dato 31340;237;66;199;1
Dato 31341;236;63;202;1
Dato 31342;229;52;212;1
Dato 31343;222;47;211;1
Dato 31344;215;43;208;1
Dato 31345;212;41;206;1
Dato 31346;206;42;198;1
Dato 31347;203;42;195;1
Dato 31348;209;39;206;1
Dato 31349;227;43;224;1
Dato 31350;240;57;217;1
Dato 31351;229;87;154;2
Dato 31352;219;107;109;2
Dato 31353;218;111;101;2
Dato 31354;217;112;100;2
Dato 31355;207;123;91;2
Dato 31356;191;142;77;3
Dato 31357;185;148;72;3
Dato 31358;190;143;76;3
Dato 31359;204;126;89;2
Dato 31360;213;116;97;2
Dato 31361;217;112;101;2
Dato 31362;217;112;101;2
Dato 31363;216;113;100;2
Dato 31364;215;114;99;2
Dato 31365;217;112;100;2
Dato 31366;218;111;101;2
Dato 31367;218;110;103;2
Dato 31368;219;108;108;2
Dato 31369;219;109;107;2
Dato 31370;218;111;102;2
Dato 31371;218;111;101;2
Dato 31372;217;112;100;2
Dato 31373;217;112;101;2
Dato 31374;218;111;101;2
Dato 31375;218;111;102;2
Dato 31376;218;110;103;2
Dato 31377;218;110;104;2
Dato 31378;218;111;101;2
Dato 31379;215;114;98;2
Dato 31380;199;132;85;3
Dato 31381;187;146;74;3
Dato 31382;184;149;71;3
Dato 31383;184;149;71;3
Dato 31384;185;148;72;3
Dato 31385;189;143;76;3
Dato 31386;198;134;83;3
Dato 31387;208;122;93;2
Dato 31388;214;115;97;2
Dato 31389;214;111;96;2
Dato 31390;213;110;93;2
Dato 31391;204;107;79;2
Dato 31392;199;106;72;2
Dato 31393;202;95;94;2
Dato 31394;228;60;193;1
Dato 31395;0;0;0;0
Dato 31396;0;0;0;0
Dato 31397;0;0;0;0
Dato 31398;0;0;0;0
Dato 31399;0;0;0;0
Dato 31400;0;0;0;0
Dato 31401;0;0;0;0
Dato 31402;0;0;0;0
Dato 31403;0;0;0;0
Dato 31404;0;0;0;0
Dato 31405;0;0;0;0
Dato 31406;0;0;0;0
Dato 31407;0;0;0;0
Dato 31408;0;0;0;0
Dato 31409;0;0;0;0
Dato 31410;0;0;0;0
Dato 31411;0;0;0;0
Dato 31412;0;0;0;0
Dato 31413;0;0;0;0
Dato 31414;0;0;0;0
Dato 31415;0;0;0;0
Dato 31416;0;0;0;0
Dato 31417;0;0;0;0
Dato 31418;0;0;0;0
Dato 31419;0;0;0;0
Dato 31420;0;0;0;0
Dato 31421;0;0;0;0
Dato 31422;0;0;0;0
Dato 31423;0;0;0;0
Dato 31424;0;0;0;0
Dato 31425;0;0;0;0
Dato 31426;0;0;0;0
Dato 31427;0;0;0;0
Dato 31428;0;0;0;0
Dato 31429;0;0;0;0
Dato 31430;0;0;0;0
Dato 31431;0;0;0;0
Dato 31432;0;0;0;0
Dato 31433;0;0;0;0
Dato 31434;0;0;0;0
Dato 31435;0;0;0;0
Dato 31436;0;0;0;0
Dato 31437;0;0;0;0
Dato 31438;0;0;0;0
Dato 31439;0;0;0;0
Dato 31440;0;0;0;0
Dato 31441;0;0;0;0
Dato 31442;0;0;0;0
Dato 31443;0;0;0;0
Dato 31444;0;0;0;0
Dato 31445;0;0;0;0
Dato 31446;0;0;0;0
Dato 31447;0;0;0;0
Dato 31448;0;0;0;0
Dato 31449;0;0;0;0
Dato 31450;0;0;0;0
Dato 31451;0;0;0;0
Dato 31452;0;0;0;0
Dato 31453;0;0;0;0
Dato 31454;0;0;0;0
Dato 31455;0;0;0;0
Dato 31456;0;0;0;0
Dato 31457;0;0;0;0
Dato 31458;0;0;0;0
Dato 31459;0;0;0;0
Dato 31460;0;0;0;0
Dato 31461;0;0;0;0
Dato 31462;0;0;0;0
Dato 31463;0;0;0;0
Dato 31464;0;0;0;0
Dato 31465;0;0;0;0
Dato 31466;0;0;0;0
Dato 31467;0;0;0;0
Dato 31468;0;0;0;0
Dato 31469;0;0;0;0
Dato 31470;0;0;0;0
Dato 31471;0;0;0;0
Dato 31472;0;0;0;0
Dato 31473;0;0;0;0
Dato 31474;0;0;0;0
Dato 31475;0;0;0;0
Dato 31476;0;0;0;0
Dato 31477;0;0;0;0
Dato 31478;0;0;0;0
Dato 31479;0;0;0;0
Dato 31480;0;0;0;0
Dato 31481;0;0;0;0
Dato 31482;0;0;0;0
Dato 31483;0;0;0;0
Dato 31484;0;0;0;0
Dato 31485;0;0;0;0
Dato 31486;0;0;0;0
Dato 31487;0;0;0;0
Dato 31488;0;0;0;0
Dato 31489;0;0;0;0
Dato 31490;0;0;0;0
Dato 31491;0;0;0;0
Dato 31492;0;0;0;0
Dato 31493;0;0;0;0
Dato 31494;0;0;0;0
Dato 31495;0;0;0;0
Dato 31496;0;0;0;0
Dato 31497;0;0;0;0
Dato 31498;0;0;0;0
Dato 31499;0;0;0;0
Dato 31500;0;0;0;0
Dato 31501;0;0;0;0
Dato 31502;0;0;0;0
Dato 31503;0;0;0;0
Dato 31504;0;0;0;0
Dato 31505;0;0;0;0
Dato 31506;0;0;0;0
Dato 31507;0;0;0;0
Dato 31508;0;0;0;0
Dato 31509;0;0;0;0
Dato 31510;0;0;0;0
Dato 31511;0;0;0;0
Dato 31512;0;0;0;0
Dato 31513;0;0;0;0
Dato 31514;0;0;0;0
Dato 31515;0;0;0;0
Dato 31516;0;0;0;0
Dato 31517;0;0;0;0
Dato 31518;0;0;0;0
Dato 31519;0;0;0;0
Dato 31520;227;48;214;1
Dato 31521;226;62;187;1
Dato 31522;217;74;154;1
Dato 31523;208;86;119;2
Dato 31524;208;93;107;2
Dato 31525;220;96;126;2
Dato 31526;224;98;130;2
Dato 31527;224;98;131;2
Dato 31528;224;97;133;2
Dato 31529;221;104;117;2
Dato 31530;218;111;103;2
Dato 31531;219;108;108;2
Dato 31532;226;94;139;2
Dato 31533;236;73;187;1
Dato 31534;243;56;223;1
Dato 31535;246;50;238;1
Dato 31536;247;48;242;1
Dato 31537;246;50;237;1
Dato 31538;245;52;233;1
Dato 31539;245;52;233;1
Dato 31540;246;49;239;1
Dato 31541;246;49;238;1
Dato 31542;239;65;203;1
Dato 31543;225;95;137;2
Dato 31544;219;109;105;2
Dato 31545;218;111;101;2
Dato 31546;217;112;100;2
Dato 31547;212;118;96;2
Dato 31548;206;124;91;2
Dato 31549;205;126;89;2
Dato 31550;205;126;89;2
Dato 31551;209;121;94;2
Dato 31552;216;113;100;2
Dato 31553;218;111;101;2
Dato 31554;218;110;104;2
Dato 31555;221;104;118;2
Dato 31556;224;98;130;2
Dato 31557;224;98;131;2
Dato 31558;226;93;142;2
Dato 31559;233;71;185;1
Dato 31560;229;55;207;1
Dato 31561;224;50;208;1
Dato 31562;223;48;209;1
Dato 31563;223;48;209;1
Dato 31564;221;47;209;1
Dato 31565;226;45;219;1
Dato 31566;240;51;228;1
Dato 31567;235;75;182;1
Dato 31568;222;102;122;2
Dato 31569;218;111;102;2
Dato 31570;218;111;101;2
Dato 31571;214;115;98;2
Dato 31572;198;134;83;3
Dato 31573;187;146;73;3
Dato 31574;187;146;73;3
Dato 31575;199;132;84;3
Dato 31576;213;116;97;2
Dato 31577;218;111;102;2
Dato 31578;218;110;103;2
Dato 31579;218;111;102;2
Dato 31580;218;111;101;2
Dato 31581;218;111;101;2
Dato 31582;218;111;101;2
Dato 31583;218;111;102;2
Dato 31584;220;107;111;2
Dato 31585;223;101;124;2
Dato 31586;221;104;116;2
Dato 31587;218;110;103;2
Dato 31588;218;111;101;2
Dato 31589;216;113;100;2
Dato 31590;216;113;100;2
Dato 31591;217;112;101;2
Dato 31592;218;111;101;2
Dato 31593;218;110;104;2
Dato 31594;219;108;109;2
Dato 31595;218;110;103;2
Dato 31596;218;111;101;2
Dato 31597;214;115;98;2
Dato 31598;202;129;87;2
Dato 31599;190;143;76;3
Dato 31600;185;149;71;3
Dato 31601;184;149;71;3
Dato 31602;185;148;72;3
Dato 31603;189;144;75;3
Dato 31604;196;134;81;3
Dato 31605;203;122;86;2
Dato 31606;202;110;79;2
Dato 31607;201;106;75;2
Dato 31608;200;106;72;2
Dato 31609;196;103;69;2
Dato 31610;0;0;0;0
Dato 31611;0;0;0;0
Dato 31612;0;0;0;0
Dato 31613;0;0;0;0
Dato 31614;0;0;0;0
Dato 31615;0;0;0;0
Dato 31616;0;0;0;0
Dato 31617;0;0;0;0
Dato 31618;0;0;0;0
Dato 31619;0;0;0;0
Dato 31620;0;0;0;0
Dato 31621;0;0;0;0
Dato 31622;0;0;0;0
Dato 31623;0;0;0;0
Dato 31624;0;0;0;0
Dato 31625;0;0;0;0
Dato 31626;0;0;0;0
Dato 31627;0;0;0;0
Dato 31628;0;0;0;0
Dato 31629;0;0;0;0
Dato 31630;0;0;0;0
Dato 31631;0;0;0;0
Dato 31632;0;0;0;0
Dato 31633;0;0;0;0
Dato 31634;0;0;0;0
Dato 31635;0;0;0;0
Dato 31636;0;0;0;0
Dato 31637;0;0;0;0
Dato 31638;0;0;0;0
Dato 31639;0;0;0;0
Dato 31640;0;0;0;0
Dato 31641;0;0;0;0
Dato 31642;0;0;0;0
Dato 31643;0;0;0;0
Dato 31644;0;0;0;0
Dato 31645;0;0;0;0
Dato 31646;0;0;0;0
Dato 31647;0;0;0;0
Dato 31648;0;0;0;0
Dato 31649;0;0;0;0
Dato 31650;0;0;0;0
Dato 31651;0;0;0;0
Dato 31652;0;0;0;0
Dato 31653;0;0;0;0
Dato 31654;0;0;0;0
Dato 31655;0;0;0;0
Dato 31656;0;0;0;0
Dato 31657;0;0;0;0
Dato 31658;0;0;0;0
Dato 31659;0;0;0;0
Dato 31660;0;0;0;0
Dato 31661;0;0;0;0
Dato 31662;0;0;0;0
Dato 31663;0;0;0;0
Dato 31664;0;0;0;0
Dato 31665;0;0;0;0
Dato 31666;0;0;0;0
Dato 31667;0;0;0;0
Dato 31668;0;0;0;0
Dato 31669;0;0;0;0
Dato 31670;0;0;0;0
Dato 31671;0;0;0;0
Dato 31672;0;0;0;0
Dato 31673;0;0;0;0
Dato 31674;0;0;0;0
Dato 31675;0;0;0;0
Dato 31676;0;0;0;0
Dato 31677;0;0;0;0
Dato 31678;0;0;0;0
Dato 31679;0;0;0;0
Dato 31680;0;0;0;0
Dato 31681;0;0;0;0
Dato 31682;0;0;0;0
Dato 31683;0;0;0;0
Dato 31684;0;0;0;0
Dato 31685;0;0;0;0
Dato 31686;0;0;0;0
Dato 31687;0;0;0;0
Dato 31688;0;0;0;0
Dato 31689;0;0;0;0
Dato 31690;0;0;0;0
Dato 31691;0;0;0;0
Dato 31692;0;0;0;0
Dato 31693;0;0;0;0
Dato 31694;0;0;0;0
Dato 31695;0;0;0;0
Dato 31696;0;0;0;0
Dato 31697;0;0;0;0
Dato 31698;0;0;0;0
Dato 31699;0;0;0;0
Dato 31700;0;0;0;0
Dato 31701;0;0;0;0
Dato 31702;0;0;0;0
Dato 31703;0;0;0;0
Dato 31704;0;0;0;0
Dato 31705;0;0;0;0
Dato 31706;0;0;0;0
Dato 31707;0;0;0;0
Dato 31708;0;0;0;0
Dato 31709;0;0;0;0
Dato 31710;0;0;0;0
Dato 31711;0;0;0;0
Dato 31712;0;0;0;0
Dato 31713;0;0;0;0
Dato 31714;0;0;0;0
Dato 31715;0;0;0;0
Dato 31716;0;0;0;0
Dato 31717;0;0;0;0
Dato 31718;0;0;0;0
Dato 31719;0;0;0;0
Dato 31720;0;0;0;0
Dato 31721;0;0;0;0
Dato 31722;0;0;0;0
Dato 31723;0;0;0;0
Dato 31724;0;0;0;0
Dato 31725;0;0;0;0
Dato 31726;0;0;0;0
Dato 31727;0;0;0;0
Dato 31728;0;0;0;0
Dato 31729;0;0;0;0
Dato 31730;0;0;0;0
Dato 31731;0;0;0;0
Dato 31732;0;0;0;0
Dato 31733;0;0;0;0
Dato 31734;0;0;0;0
Dato 31735;0;0;0;0
Dato 31736;0;0;0;0
Dato 31737;0;0;0;0
Dato 31738;0;0;0;0
Dato 31739;0;0;0;0
Dato 31740;0;0;0;0
Dato 31741;205;85;116;2
Dato 31742;206;95;102;2
Dato 31743;219;98;123;2
Dato 31744;223;96;130;2
Dato 31745;222;97;127;2
Dato 31746;220;101;118;2
Dato 31747;216;109;102;2
Dato 31748;217;108;104;2
Dato 31749;223;94;134;2
Dato 31750;235;70;189;1
Dato 31751;244;52;231;1
Dato 31752;247;47;242;1
Dato 31753;247;48;240;1
Dato 31754;244;52;231;1
Dato 31755;243;57;220;1
Dato 31756;242;59;217;1
Dato 31757;243;57;221;1
Dato 31758;244;55;226;1
Dato 31759;242;60;215;1
Dato 31760;230;84;161;2
Dato 31761;220;107;111;2
Dato 31762;218;111;101;2
Dato 31763;218;111;101;2
Dato 31764;216;113;100;2
Dato 31765;209;121;94;2
Dato 31766;207;124;91;2
Dato 31767;204;126;89;3
Dato 31768;208;122;93;2
Dato 31769;215;114;98;2
Dato 31770;217;112;100;2
Dato 31771;218;111;102;2
Dato 31772;219;109;106;2
Dato 31773;219;108;107;2
Dato 31774;219;108;108;2
Dato 31775;221;105;115;2
Dato 31776;229;88;152;2
Dato 31777;237;64;202;1
Dato 31778;226;54;205;1
Dato 31779;222;52;202;1
Dato 31780;222;50;206;1
Dato 31781;221;49;207;1
Dato 31782;229;50;215;1
Dato 31783;236;68;194;1
Dato 31784;224;99;128;2
Dato 31785;218;110;103;2
Dato 31786;218;111;101;2
Dato 31787;216;113;100;2
Dato 31788;204;126;89;2
Dato 31789;189;144;75;3
Dato 31790;185;148;72;3
Dato 31791;193;140;78;3
Dato 31792;209;121;93;2
Dato 31793;217;112;101;2
Dato 31794;218;110;105;2
Dato 31795;220;107;110;2
Dato 31796;219;108;108;2
Dato 31797;218;110;103;2
Dato 31798;218;111;101;2
Dato 31799;218;111;101;2
Dato 31800;218;110;102;2
Dato 31801;222;102;121;2
Dato 31802;228;89;150;2
Dato 31803;224;98;130;2
Dato 31804;218;110;104;2
Dato 31805;218;111;101;2
Dato 31806;216;113;100;2
Dato 31807;215;114;99;2
Dato 31808;217;112;100;2
Dato 31809;218;111;101;2
Dato 31810;218;110;103;2
Dato 31811;220;106;112;2
Dato 31812;220;107;111;2
Dato 31813;218;110;103;2
Dato 31814;218;111;101;2
Dato 31815;215;114;99;2
